Clock rate (Hz): 800
Sample integration time (s): 0.001250
initialize test of module
Entry number,Time,Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8
12394,3:21:39 PM,1,1,1,0,0,0,0,0
12395,3:21:39 PM,2,1,0,0,0,0,0,0
12396,3:21:39 PM,1,0,1,0,0,0,0,0
12397,3:21:39 PM,1,1,0,0,0,0,0,0
12398,3:21:39 PM,0,0,0,0,0,0,0,0
12399,3:21:39 PM,2,0,0,0,0,0,0,0
12400,3:21:39 PM,1,1,1,0,0,0,0,0
12401,3:21:39 PM,1,0,1,0,0,0,0,0
12402,3:21:39 PM,1,0,0,0,0,0,0,0
12403,3:21:39 PM,0,0,1,0,0,0,0,0
12404,3:21:39 PM,0,0,1,0,0,0,0,0
12405,3:21:39 PM,0,2,0,0,0,0,0,0
12406,3:21:39 PM,0,1,1,0,0,0,0,0
12407,3:21:39 PM,0,0,0,0,0,0,0,0
12408,3:21:39 PM,3,0,0,0,0,0,0,0
12409,3:21:39 PM,0,0,0,0,0,0,0,0
12410,3:21:39 PM,0,1,1,0,0,0,0,0
12411,3:21:39 PM,0,0,0,0,0,0,0,0
12412,3:21:39 PM,0,0,2,0,0,0,0,0
12413,3:21:39 PM,2,0,1,0,0,0,0,0
12414,3:21:39 PM,0,0,1,0,0,0,0,0
12415,3:21:39 PM,0,0,1,0,0,0,0,0
12416,3:21:39 PM,0,2,2,0,0,0,0,0
12417,3:21:39 PM,0,0,0,0,0,0,0,0
12418,3:21:39 PM,1,0,0,0,0,0,0,0
12419,3:21:39 PM,0,0,0,0,0,0,0,0
12420,3:21:39 PM,0,2,0,0,0,0,0,0
12421,3:21:39 PM,0,0,1,0,0,0,0,0
12422,3:21:39 PM,1,1,0,0,0,0,0,0
12423,3:21:39 PM,3,0,1,0,0,0,0,0
12424,3:21:39 PM,0,0,1,0,0,0,0,0
12425,3:21:39 PM,2,0,0,0,0,0,0,0
12426,3:21:39 PM,0,1,1,0,0,0,0,0
12427,3:21:39 PM,1,2,0,0,0,0,0,0
12428,3:21:39 PM,1,1,0,0,0,0,0,0
12429,3:21:39 PM,0,0,0,0,0,0,0,0
12430,3:21:39 PM,0,1,1,0,0,0,0,0
12431,3:21:39 PM,0,0,0,0,0,0,0,0
12432,3:21:39 PM,0,0,0,0,0,0,0,0
12433,3:21:39 PM,0,0,1,0,0,0,0,0
12434,3:21:39 PM,0,1,0,0,0,0,0,0
12435,3:21:39 PM,0,0,0,0,0,0,0,0
12436,3:21:39 PM,0,0,1,0,0,0,0,0
12437,3:21:39 PM,0,0,1,0,0,0,0,0
12438,3:21:39 PM,0,0,2,0,0,0,0,0
12439,3:21:39 PM,0,0,1,0,0,0,0,0
12440,3:21:39 PM,1,1,1,0,0,0,0,0
12441,3:21:39 PM,0,1,0,0,0,0,0,0
12442,3:21:39 PM,1,0,0,0,0,0,0,0
12443,3:21:39 PM,2,1,1,0,0,0,0,0
12444,3:21:39 PM,0,2,2,0,0,0,0,0
12445,3:21:39 PM,0,0,0,0,0,0,0,0
12446,3:21:39 PM,0,1,0,0,0,0,0,0
12447,3:21:39 PM,1,0,0,0,0,0,0,0
12448,3:21:39 PM,0,0,2,0,0,0,0,0
12449,3:21:39 PM,0,1,1,0,0,0,0,0
12450,3:21:39 PM,0,0,1,0,0,0,0,0
12451,3:21:39 PM,1,1,0,0,0,0,0,0
12452,3:21:39 PM,1,0,0,0,0,0,0,0
12453,3:21:39 PM,0,0,1,0,0,0,0,0
12454,3:21:39 PM,1,1,0,0,0,0,0,0
12455,3:21:39 PM,1,1,1,0,0,0,0,0
12456,3:21:39 PM,0,0,0,0,0,0,0,0
12457,3:21:39 PM,1,1,0,0,0,0,0,0
12458,3:21:39 PM,0,0,0,0,0,0,0,0
12459,3:21:39 PM,0,0,0,0,0,0,0,0
12460,3:21:39 PM,0,1,1,0,0,0,0,0
12461,3:21:39 PM,2,0,0,0,0,0,0,0
12462,3:21:39 PM,0,1,0,0,0,0,0,0
12463,3:21:39 PM,0,1,0,0,0,0,0,0
12464,3:21:39 PM,1,0,0,0,0,0,0,0
12465,3:21:39 PM,0,1,0,0,0,0,0,0
12466,3:21:39 PM,1,0,0,0,0,0,0,0
12467,3:21:39 PM,1,0,1,0,0,0,0,0
12468,3:21:39 PM,1,0,0,0,0,0,0,0
12469,3:21:39 PM,1,2,0,0,0,0,0,0
12470,3:21:39 PM,0,2,0,0,0,0,0,0
12471,3:21:39 PM,0,1,0,0,0,0,0,0
12472,3:21:39 PM,1,0,1,0,0,0,0,0
12473,3:21:39 PM,0,1,0,0,0,0,0,0
12474,3:21:39 PM,0,1,0,0,0,0,0,0
12475,3:21:39 PM,1,1,0,0,0,0,0,0
12476,3:21:39 PM,0,1,0,0,0,0,0,0
12477,3:21:39 PM,1,1,0,0,0,0,0,0
12478,3:21:39 PM,1,1,1,0,0,0,0,0
12479,3:21:39 PM,1,1,0,0,0,0,0,0
12480,3:21:39 PM,0,0,0,0,0,0,0,0
12481,3:21:39 PM,0,0,3,0,0,0,0,0
12482,3:21:39 PM,2,0,0,0,0,0,0,0
12483,3:21:39 PM,1,3,0,0,0,0,0,0
12484,3:21:39 PM,0,1,0,0,0,0,0,0
12485,3:21:39 PM,3,3,1,0,0,0,0,0
12486,3:21:39 PM,0,0,0,0,0,0,0,0
12487,3:21:39 PM,1,0,0,0,0,0,0,0
12488,3:21:39 PM,0,0,0,0,0,0,0,0
12489,3:21:39 PM,0,0,2,0,0,0,0,0
12490,3:21:39 PM,0,1,1,0,0,0,0,0
12491,3:21:39 PM,0,0,0,0,0,0,0,0
12492,3:21:39 PM,0,2,0,0,0,0,0,0
12493,3:21:39 PM,1,2,0,0,0,0,0,0
12494,3:21:39 PM,0,0,0,0,0,0,0,0
12495,3:21:39 PM,0,0,1,0,0,0,0,0
12496,3:21:39 PM,0,0,0,0,0,0,0,0
12497,3:21:39 PM,2,0,1,0,0,0,0,0
12498,3:21:39 PM,0,0,0,0,0,0,0,0
12499,3:21:39 PM,0,0,0,0,0,0,0,0
12500,3:21:39 PM,0,1,0,0,0,0,0,0
12501,3:21:39 PM,1,1,1,0,0,0,0,0
12502,3:21:39 PM,1,1,0,0,0,0,0,0
12503,3:21:39 PM,0,0,0,0,0,0,0,0
12504,3:21:39 PM,0,0,0,0,0,0,0,0
12505,3:21:39 PM,0,0,0,0,0,0,0,0
12506,3:21:39 PM,1,0,0,0,0,0,0,0
12507,3:21:39 PM,0,1,2,0,0,0,0,0
12508,3:21:39 PM,0,0,0,0,0,0,0,0
12509,3:21:39 PM,1,2,1,0,0,0,0,0
12510,3:21:39 PM,1,1,0,0,0,0,0,0
12511,3:21:39 PM,0,1,1,0,0,0,0,0
12512,3:21:39 PM,0,1,0,0,0,0,0,0
12513,3:21:39 PM,0,0,1,0,0,0,0,0
12514,3:21:39 PM,0,1,0,0,0,0,0,0
12515,3:21:39 PM,0,0,2,0,0,0,0,0
12516,3:21:39 PM,0,1,0,0,0,0,0,0
12517,3:21:39 PM,1,2,3,0,0,0,0,0
12518,3:21:39 PM,0,1,1,0,0,0,0,0
12519,3:21:39 PM,0,0,2,0,0,0,0,0
12520,3:21:39 PM,1,2,1,0,0,0,0,0
12521,3:21:39 PM,2,0,1,0,0,0,0,0
12522,3:21:39 PM,1,0,0,0,0,0,0,0
12523,3:21:39 PM,0,1,0,0,0,0,0,0
12524,3:21:39 PM,0,0,2,0,0,0,0,0
12525,3:21:39 PM,1,0,0,0,0,0,0,0
12526,3:21:39 PM,0,0,0,0,0,0,0,0
12527,3:21:39 PM,0,0,3,0,0,0,0,0
12528,3:21:39 PM,0,1,2,0,0,0,0,0
12529,3:21:39 PM,1,1,2,0,0,0,0,0
12530,3:21:39 PM,1,0,2,0,0,0,0,0
12531,3:21:39 PM,1,0,0,0,0,0,0,0
12532,3:21:39 PM,1,1,1,0,0,0,0,0
12533,3:21:39 PM,2,0,0,0,0,0,0,0
12534,3:21:39 PM,0,0,1,0,0,0,0,0
12535,3:21:39 PM,1,1,0,0,0,0,0,0
12536,3:21:39 PM,1,0,2,0,0,0,0,0
12537,3:21:39 PM,1,2,3,0,0,0,0,0
12538,3:21:39 PM,0,1,0,0,0,0,0,0
12539,3:21:39 PM,0,0,0,0,0,0,0,0
12540,3:21:39 PM,0,0,1,0,0,0,0,0
12541,3:21:39 PM,0,1,1,0,0,0,0,0
12542,3:21:39 PM,0,1,0,0,0,0,0,0
12543,3:21:39 PM,1,1,0,0,0,0,0,0
12544,3:21:39 PM,0,1,0,0,0,0,0,0
12545,3:21:39 PM,1,2,0,0,0,0,0,0
12546,3:21:39 PM,0,1,0,0,0,0,0,0
12547,3:21:39 PM,1,1,1,0,0,0,0,0
12548,3:21:39 PM,0,0,0,0,0,0,0,0
12549,3:21:39 PM,1,0,0,0,0,0,0,0
12550,3:21:39 PM,0,0,0,0,0,0,0,0
12551,3:21:39 PM,0,0,0,0,0,0,0,0
12552,3:21:39 PM,0,1,1,0,0,0,0,0
12553,3:21:39 PM,0,0,1,0,0,0,0,0
12554,3:21:39 PM,1,1,0,0,0,0,0,0
12555,3:21:39 PM,0,0,0,0,0,0,0,0
12556,3:21:39 PM,1,0,2,0,0,0,0,0
12557,3:21:39 PM,0,1,3,0,0,0,0,0
12558,3:21:39 PM,1,2,0,0,0,0,0,0
12559,3:21:39 PM,1,1,1,0,0,0,0,0
12560,3:21:39 PM,1,0,2,0,0,0,0,0
12561,3:21:39 PM,0,0,1,0,0,0,0,0
12562,3:21:39 PM,1,0,1,0,0,0,0,0
12563,3:21:39 PM,0,0,0,0,0,0,0,0
12564,3:21:39 PM,0,0,0,0,0,0,0,0
12565,3:21:39 PM,1,1,1,0,0,0,0,0
12566,3:21:39 PM,0,0,1,0,0,0,0,0
12567,3:21:39 PM,1,0,0,0,0,0,0,0
12568,3:21:39 PM,0,0,0,0,0,0,0,0
12569,3:21:39 PM,0,1,0,0,0,0,0,0
12570,3:21:39 PM,0,1,0,0,0,0,0,0
12571,3:21:39 PM,1,1,1,0,0,0,0,0
12572,3:21:39 PM,0,0,1,0,0,0,0,0
12573,3:21:39 PM,0,3,0,0,0,0,0,0
12574,3:21:39 PM,1,0,0,0,0,0,0,0
12575,3:21:39 PM,1,0,0,0,0,0,0,0
12576,3:21:39 PM,0,0,0,0,0,0,0,0
12577,3:21:39 PM,0,0,0,0,0,0,0,0
12578,3:21:39 PM,0,1,0,0,0,0,0,0
12579,3:21:39 PM,1,2,0,0,0,0,0,0
12580,3:21:39 PM,1,0,0,0,0,0,0,0
12581,3:21:39 PM,1,0,0,0,0,0,0,0
12582,3:21:39 PM,0,0,1,0,0,0,0,0
12583,3:21:39 PM,0,3,0,0,0,0,0,0
12584,3:21:39 PM,1,0,1,0,0,0,0,0
12585,3:21:39 PM,1,1,4,0,0,0,0,0
12586,3:21:39 PM,0,1,2,0,0,0,0,0
12587,3:21:39 PM,2,1,1,0,0,0,0,0
12588,3:21:39 PM,0,1,0,0,0,0,0,0
12589,3:21:39 PM,1,0,1,0,0,0,0,0
12590,3:21:39 PM,1,3,3,0,0,0,0,0
12591,3:21:39 PM,0,1,1,0,0,0,0,0
12592,3:21:39 PM,2,1,1,0,0,0,0,0
12593,3:21:39 PM,1,1,0,0,0,0,0,0
12594,3:21:39 PM,1,0,0,0,0,0,0,0
12595,3:21:39 PM,2,0,1,0,0,0,0,0
12596,3:21:39 PM,0,2,0,0,0,0,0,0
12597,3:21:39 PM,1,1,0,0,0,0,0,0
12598,3:21:39 PM,0,0,0,0,0,0,0,0
12599,3:21:39 PM,2,2,0,0,0,0,0,0
12600,3:21:39 PM,0,0,0,0,0,0,0,0
12601,3:21:39 PM,0,1,1,0,0,0,0,0
12602,3:21:39 PM,0,2,0,0,0,0,0,0
12603,3:21:39 PM,1,0,0,0,0,0,0,0
12604,3:21:39 PM,0,0,0,0,0,0,0,0
12605,3:21:39 PM,2,3,0,0,0,0,0,0
12606,3:21:39 PM,0,0,1,0,0,0,0,0
12607,3:21:39 PM,0,1,0,0,0,0,0,0
12608,3:21:39 PM,0,2,1,0,0,0,0,0
12609,3:21:39 PM,0,0,0,0,0,0,0,0
12610,3:21:39 PM,1,0,0,0,0,0,0,0
12611,3:21:39 PM,0,0,0,0,0,0,0,0
12612,3:21:39 PM,1,0,0,0,0,0,0,0
12613,3:21:39 PM,1,0,0,0,0,0,0,0
12614,3:21:39 PM,0,0,1,0,0,0,0,0
12615,3:21:39 PM,0,0,1,0,0,0,0,0
12616,3:21:39 PM,2,1,1,0,0,0,0,0
12617,3:21:39 PM,0,1,0,0,0,0,0,0
12618,3:21:39 PM,0,0,0,0,0,0,0,0
12619,3:21:39 PM,1,1,1,0,0,0,0,0
12620,3:21:39 PM,0,0,1,0,0,0,0,0
12621,3:21:39 PM,0,0,0,0,0,0,0,0
12622,3:21:39 PM,0,0,0,0,0,0,0,0
12623,3:21:39 PM,0,1,2,0,0,0,0,0
12624,3:21:39 PM,1,1,0,0,0,0,0,0
12625,3:21:39 PM,0,0,0,0,0,0,0,0
12626,3:21:39 PM,0,0,0,0,0,0,0,0
12627,3:21:39 PM,2,1,1,0,0,0,0,0
12628,3:21:39 PM,0,2,1,0,0,0,0,0
12629,3:21:39 PM,0,0,2,0,0,0,0,0
12630,3:21:39 PM,1,0,2,0,0,0,0,0
12631,3:21:39 PM,0,1,0,0,0,0,0,0
12632,3:21:39 PM,2,1,0,0,0,0,0,0
12633,3:21:39 PM,0,2,1,0,0,0,0,0
12634,3:21:39 PM,1,1,1,0,0,0,0,0
12635,3:21:39 PM,1,1,2,0,0,0,0,0
12636,3:21:39 PM,1,0,1,0,0,0,0,0
12637,3:21:39 PM,1,1,0,0,0,0,0,0
12638,3:21:39 PM,1,2,1,0,0,0,0,0
12639,3:21:39 PM,2,1,1,0,0,0,0,0
12640,3:21:39 PM,2,0,0,0,0,0,0,0
12641,3:21:39 PM,0,1,0,0,0,0,0,0
12642,3:21:39 PM,1,1,1,0,0,0,0,0
12643,3:21:39 PM,4,1,1,0,0,0,0,0
12644,3:21:39 PM,0,1,0,0,0,0,0,0
12645,3:21:39 PM,2,1,1,0,0,0,0,0
12646,3:21:39 PM,0,0,0,0,0,0,0,0
12647,3:21:39 PM,0,0,0,0,0,0,0,0
12648,3:21:39 PM,1,0,0,0,0,0,0,0
12649,3:21:39 PM,0,1,1,0,0,0,0,0
12650,3:21:39 PM,1,0,1,0,0,0,0,0
12651,3:21:39 PM,0,0,1,0,0,0,0,0
12652,3:21:39 PM,1,0,0,0,0,0,0,0
12653,3:21:39 PM,0,0,0,0,0,0,0,0
12654,3:21:39 PM,1,0,1,0,0,0,0,0
12655,3:21:39 PM,0,4,0,0,0,0,0,0
12656,3:21:39 PM,1,3,0,0,0,0,0,0
12657,3:21:39 PM,1,1,0,0,0,0,0,0
12658,3:21:39 PM,1,0,0,0,0,0,0,0
12659,3:21:39 PM,0,2,0,0,0,0,0,0
12660,3:21:39 PM,0,1,1,0,0,0,0,0
12661,3:21:39 PM,0,1,0,0,0,0,0,0
12662,3:21:39 PM,0,0,1,0,0,0,0,0
12663,3:21:39 PM,1,0,1,0,0,0,0,0
12664,3:21:39 PM,0,0,1,0,0,0,0,0
12665,3:21:39 PM,1,1,0,0,0,0,0,0
12666,3:21:39 PM,2,1,0,0,0,0,0,0
12667,3:21:39 PM,0,0,0,0,0,0,0,0
12668,3:21:39 PM,1,0,1,0,0,0,0,0
12669,3:21:39 PM,1,0,0,0,0,0,0,0
12670,3:21:39 PM,2,2,1,0,0,0,0,0
12671,3:21:39 PM,0,1,1,0,0,0,0,0
12672,3:21:39 PM,0,1,0,0,0,0,0,0
12673,3:21:39 PM,1,3,1,0,0,0,0,0
12674,3:21:39 PM,0,1,0,0,0,0,0,0
12675,3:21:39 PM,0,0,1,0,0,0,0,0
12676,3:21:39 PM,1,0,1,0,0,0,0,0
12677,3:21:39 PM,0,0,0,0,0,0,0,0
12678,3:21:39 PM,2,0,0,0,0,0,0,0
12679,3:21:39 PM,0,0,1,0,0,0,0,0
12680,3:21:39 PM,0,0,0,0,0,0,0,0
12681,3:21:39 PM,1,1,0,0,0,0,0,0
12682,3:21:39 PM,1,1,0,0,0,0,0,0
12683,3:21:39 PM,0,0,1,0,0,0,0,0
12684,3:21:39 PM,2,0,0,0,0,0,0,0
12685,3:21:39 PM,0,0,1,0,0,0,0,0
12686,3:21:39 PM,0,1,1,0,0,0,0,0
12687,3:21:39 PM,0,2,1,0,0,0,0,0
12688,3:21:39 PM,0,0,0,0,0,0,0,0
12689,3:21:39 PM,0,0,0,0,0,0,0,0
12690,3:21:39 PM,0,0,2,0,0,0,0,0
12691,3:21:39 PM,0,1,1,0,0,0,0,0
12692,3:21:39 PM,0,0,0,0,0,0,0,0
12693,3:21:39 PM,1,0,0,0,0,0,0,0
12694,3:21:39 PM,1,0,0,0,0,0,0,0
12695,3:21:39 PM,0,1,0,0,0,0,0,0
12696,3:21:39 PM,1,0,1,0,0,0,0,0
12697,3:21:39 PM,0,0,0,0,0,0,0,0
12698,3:21:39 PM,0,1,0,0,0,0,0,0
12699,3:21:39 PM,1,2,0,0,0,0,0,0
12700,3:21:39 PM,0,1,0,0,0,0,0,0
12701,3:21:39 PM,0,2,1,0,0,0,0,0
12702,3:21:39 PM,0,0,1,0,0,0,0,0
12703,3:21:39 PM,2,1,0,0,0,0,0,0
12704,3:21:39 PM,0,0,3,0,0,0,0,0
12705,3:21:39 PM,2,0,0,0,0,0,0,0
12706,3:21:39 PM,0,0,0,0,0,0,0,0
12707,3:21:39 PM,1,0,1,0,0,0,0,0
12708,3:21:39 PM,1,1,0,0,0,0,0,0
12709,3:21:39 PM,1,0,1,0,0,0,0,0
12710,3:21:39 PM,0,1,0,0,0,0,0,0
12711,3:21:39 PM,3,0,1,0,0,0,0,0
12712,3:21:39 PM,0,2,1,0,0,0,0,0
12713,3:21:39 PM,0,0,0,0,0,0,0,0
12714,3:21:39 PM,0,2,1,0,0,0,0,0
12715,3:21:39 PM,1,2,1,0,0,0,0,0
12716,3:21:39 PM,1,0,2,0,0,0,0,0
12717,3:21:39 PM,1,1,1,0,0,0,0,0
12718,3:21:39 PM,0,0,1,0,0,0,0,0
12719,3:21:39 PM,0,1,0,0,0,0,0,0
12720,3:21:39 PM,1,0,0,0,0,0,0,0
12721,3:21:39 PM,0,1,1,0,0,0,0,0
12722,3:21:39 PM,1,0,1,0,0,0,0,0
12723,3:21:39 PM,0,0,1,0,0,0,0,0
12724,3:21:39 PM,0,1,1,0,0,0,0,0
12725,3:21:39 PM,0,0,0,0,0,0,0,0
12726,3:21:39 PM,1,0,1,0,0,0,0,0
12727,3:21:39 PM,0,0,1,0,0,0,0,0
12728,3:21:39 PM,0,0,1,0,0,0,0,0
12729,3:21:39 PM,0,0,1,0,0,0,0,0
12730,3:21:39 PM,1,1,0,0,0,0,0,0
12731,3:21:39 PM,1,0,0,0,0,0,0,0
12732,3:21:39 PM,0,1,1,0,0,0,0,0
12733,3:21:39 PM,0,1,0,0,0,0,0,0
12734,3:21:39 PM,2,0,0,0,0,0,0,0
12735,3:21:39 PM,0,0,0,0,0,0,0,0
12736,3:21:39 PM,0,0,1,0,0,0,0,0
12737,3:21:39 PM,0,0,0,0,0,0,0,0
12738,3:21:39 PM,1,0,1,0,0,0,0,0
12739,3:21:39 PM,0,0,0,0,0,0,0,0
12740,3:21:39 PM,1,2,0,0,0,0,0,0
12741,3:21:39 PM,0,0,0,0,0,0,0,0
12742,3:21:39 PM,1,1,0,0,0,0,0,0
12743,3:21:39 PM,0,2,0,0,0,0,0,0
12744,3:21:39 PM,0,3,1,0,0,0,0,0
12745,3:21:39 PM,1,0,1,0,0,0,0,0
12746,3:21:39 PM,1,1,1,0,0,0,0,0
12747,3:21:39 PM,1,1,0,0,0,0,0,0
12748,3:21:39 PM,0,0,0,0,0,0,0,0
12749,3:21:39 PM,1,0,0,0,0,0,0,0
12750,3:21:39 PM,0,0,0,0,0,0,0,0
12751,3:21:39 PM,0,1,1,0,0,0,0,0
12752,3:21:39 PM,1,1,2,0,0,0,0,0
12753,3:21:39 PM,0,0,0,0,0,0,0,0
12754,3:21:39 PM,1,0,0,0,0,0,0,0
12755,3:21:39 PM,0,1,0,0,0,0,0,0
12756,3:21:39 PM,0,0,0,0,0,0,0,0
12757,3:21:39 PM,1,0,0,0,0,0,0,0
12758,3:21:39 PM,0,1,0,0,0,0,0,0
12759,3:21:39 PM,1,0,0,0,0,0,0,0
12760,3:21:39 PM,0,0,2,0,0,0,0,0
12761,3:21:39 PM,0,2,0,0,0,0,0,0
12762,3:21:39 PM,0,0,2,0,0,0,0,0
12763,3:21:39 PM,0,0,3,0,0,0,0,0
12764,3:21:39 PM,0,0,0,0,0,0,0,0
12765,3:21:39 PM,1,3,1,0,0,0,0,0
12766,3:21:39 PM,0,1,0,0,0,0,0,0
12767,3:21:39 PM,0,0,0,0,0,0,0,0
12768,3:21:39 PM,0,0,0,0,0,0,0,0
12769,3:21:39 PM,0,0,1,0,0,0,0,0
12770,3:21:39 PM,1,0,1,0,0,0,0,0
12771,3:21:39 PM,2,1,1,0,0,0,0,0
12772,3:21:39 PM,0,1,1,0,0,0,0,0
12773,3:21:39 PM,0,2,3,0,0,0,0,0
12774,3:21:39 PM,0,0,0,0,0,0,0,0
12775,3:21:39 PM,0,0,1,0,0,0,0,0
12776,3:21:39 PM,1,0,1,0,0,0,0,0
12777,3:21:39 PM,0,0,0,0,0,0,0,0
12778,3:21:39 PM,0,1,0,0,0,0,0,0
12779,3:21:39 PM,1,0,1,0,0,0,0,0
12780,3:21:39 PM,1,0,0,0,0,0,0,0
12781,3:21:39 PM,0,0,1,0,0,0,0,0
12782,3:21:39 PM,1,0,0,0,0,0,0,0
12783,3:21:39 PM,1,0,1,0,0,0,0,0
12784,3:21:39 PM,0,0,1,0,0,0,0,0
12785,3:21:39 PM,0,1,1,0,0,0,0,0
12786,3:21:39 PM,0,1,3,0,0,0,0,0
12787,3:21:39 PM,1,0,1,0,0,0,0,0
12788,3:21:39 PM,1,0,1,0,0,0,0,0
12789,3:21:39 PM,0,1,2,0,0,0,0,0
12790,3:21:39 PM,0,1,0,0,0,0,0,0
12791,3:21:39 PM,1,1,0,0,0,0,0,0
12792,3:21:39 PM,1,3,0,0,0,0,0,0
12793,3:21:39 PM,0,0,0,0,0,0,0,0
12794,3:21:39 PM,0,2,0,0,0,0,0,0
12795,3:21:39 PM,0,1,1,0,0,0,0,0
12796,3:21:39 PM,1,1,0,0,0,0,0,0
12797,3:21:39 PM,1,1,0,0,0,0,0,0
12798,3:21:39 PM,0,2,2,0,0,0,0,0
12799,3:21:39 PM,1,0,1,0,0,0,0,0
12800,3:21:39 PM,0,0,1,0,0,0,0,0
12801,3:21:39 PM,1,1,0,0,0,0,0,0
12802,3:21:39 PM,0,1,3,0,0,0,0,0
12803,3:21:39 PM,1,0,1,0,0,0,0,0
12804,3:21:39 PM,1,1,1,0,0,0,0,0
12805,3:21:39 PM,1,0,1,0,0,0,0,0
12806,3:21:39 PM,0,0,2,0,0,0,0,0
12807,3:21:39 PM,1,0,0,0,0,0,0,0
12808,3:21:39 PM,0,1,0,0,0,0,0,0
12809,3:21:39 PM,0,2,0,0,0,0,0,0
12810,3:21:39 PM,0,0,0,0,0,0,0,0
12811,3:21:39 PM,1,1,1,0,0,0,0,0
12812,3:21:39 PM,1,0,0,0,0,0,0,0
12813,3:21:39 PM,0,1,0,0,0,0,0,0
12814,3:21:39 PM,0,0,3,0,0,0,0,0
12815,3:21:39 PM,0,3,0,0,0,0,0,0
12816,3:21:39 PM,0,0,0,0,0,0,0,0
12817,3:21:39 PM,0,1,2,0,0,0,0,0
12818,3:21:39 PM,0,1,0,0,0,0,0,0
12819,3:21:39 PM,0,2,0,0,0,0,0,0
12820,3:21:39 PM,0,0,0,0,0,0,0,0
12821,3:21:39 PM,1,0,0,0,0,0,0,0
12822,3:21:39 PM,1,0,0,0,0,0,0,0
12823,3:21:39 PM,2,0,3,0,0,0,0,0
12824,3:21:39 PM,0,1,1,0,0,0,0,0
12825,3:21:39 PM,0,2,1,0,0,0,0,0
12826,3:21:39 PM,0,1,0,0,0,0,0,0
12827,3:21:39 PM,0,0,0,0,0,0,0,0
12828,3:21:39 PM,1,0,1,0,0,0,0,0
12829,3:21:39 PM,0,1,1,0,0,0,0,0
12830,3:21:39 PM,0,0,3,0,0,0,0,0
12831,3:21:39 PM,0,0,0,0,0,0,0,0
12832,3:21:39 PM,3,0,0,0,0,0,0,0
12833,3:21:39 PM,0,1,1,0,0,0,0,0
12834,3:21:39 PM,0,1,3,0,0,0,0,0
12835,3:21:39 PM,1,1,1,0,0,0,0,0
12836,3:21:39 PM,1,2,1,0,0,0,0,0
12837,3:21:39 PM,0,2,0,0,0,0,0,0
12838,3:21:39 PM,0,0,0,0,0,0,0,0
12839,3:21:39 PM,0,1,1,0,0,0,0,0
12840,3:21:39 PM,0,0,1,0,0,0,0,0
12841,3:21:39 PM,0,1,1,0,0,0,0,0
12842,3:21:39 PM,1,1,0,0,0,0,0,0
12843,3:21:39 PM,0,1,0,0,0,0,0,0
12844,3:21:39 PM,0,2,2,0,0,0,0,0
12845,3:21:39 PM,0,0,1,0,0,0,0,0
12846,3:21:39 PM,0,1,2,0,0,0,0,0
12847,3:21:39 PM,0,0,1,0,0,0,0,0
12848,3:21:39 PM,2,0,0,0,0,0,0,0
12849,3:21:39 PM,0,1,0,0,0,0,0,0
12850,3:21:39 PM,2,0,0,0,0,0,0,0
12851,3:21:39 PM,1,0,0,0,0,0,0,0
12852,3:21:39 PM,0,2,1,0,0,0,0,0
12853,3:21:39 PM,0,0,1,0,0,0,0,0
12854,3:21:39 PM,0,0,1,0,0,0,0,0
12855,3:21:39 PM,1,0,1,0,0,0,0,0
12856,3:21:39 PM,0,0,0,0,0,0,0,0
12857,3:21:39 PM,0,0,1,0,0,0,0,0
12858,3:21:39 PM,1,1,1,0,0,0,0,0
12859,3:21:39 PM,0,1,0,0,0,0,0,0
12860,3:21:39 PM,0,0,1,0,0,0,0,0
12861,3:21:39 PM,0,1,0,0,0,0,0,0
12862,3:21:39 PM,0,0,0,0,0,0,0,0
12863,3:21:39 PM,1,0,0,0,0,0,0,0
12864,3:21:39 PM,0,1,0,0,0,0,0,0
12865,3:21:39 PM,0,1,0,0,0,0,0,0
12866,3:21:39 PM,1,1,1,0,0,0,0,0
12867,3:21:39 PM,0,0,1,0,0,0,0,0
12868,3:21:39 PM,1,0,0,0,0,0,0,0
12869,3:21:39 PM,1,0,3,0,0,0,0,0
12870,3:21:39 PM,1,2,1,0,0,0,0,0
12871,3:21:39 PM,0,0,1,0,0,0,0,0
12872,3:21:39 PM,0,0,1,0,0,0,0,0
12873,3:21:39 PM,0,2,0,0,0,0,0,0
12874,3:21:39 PM,0,1,0,0,0,0,0,0
12875,3:21:39 PM,1,0,0,0,0,0,0,0
12876,3:21:39 PM,1,0,0,0,0,0,0,0
12877,3:21:39 PM,1,0,1,0,0,0,0,0
12878,3:21:39 PM,0,0,1,0,0,0,0,0
12879,3:21:39 PM,0,0,1,0,0,0,0,0
12880,3:21:39 PM,2,0,0,0,0,0,0,0
12881,3:21:39 PM,0,1,0,0,0,0,0,0
12882,3:21:39 PM,0,0,0,0,0,0,0,0
12883,3:21:39 PM,0,0,0,0,0,0,0,0
12884,3:21:39 PM,0,0,0,0,0,0,0,0
12885,3:21:39 PM,1,0,0,0,0,0,0,0
12886,3:21:39 PM,2,1,0,0,0,0,0,0
12887,3:21:39 PM,0,0,1,0,0,0,0,0
12888,3:21:39 PM,1,1,1,0,0,0,0,0
12889,3:21:39 PM,2,1,0,0,0,0,0,0
