,Time,Ch 1,Ch 2,Ch 3
34024,3:20:28 PM,0,2,0
34025,3:20:28 PM,0,0,2
34026,3:20:28 PM,2,0,0
34027,3:20:28 PM,1,1,0
34028,3:20:28 PM,0,1,0
34029,3:20:28 PM,1,0,2
34030,3:20:28 PM,0,1,2
34031,3:20:28 PM,0,1,1
34032,3:20:28 PM,2,0,0
34033,3:20:28 PM,0,0,1
34034,3:20:28 PM,3,0,2
34035,3:20:28 PM,0,0,2
34036,3:20:28 PM,1,1,1
34037,3:20:28 PM,0,0,0
34038,3:20:28 PM,1,2,1
34039,3:20:28 PM,0,1,0
34040,3:20:28 PM,2,0,0
34041,3:20:28 PM,0,0,0
34042,3:20:28 PM,0,0,0
34043,3:20:28 PM,1,2,1
34044,3:20:28 PM,1,1,0
34045,3:20:28 PM,0,0,0
34046,3:20:28 PM,0,0,1
34047,3:20:28 PM,1,2,1
34048,3:20:28 PM,0,0,0
34049,3:20:28 PM,1,0,0
34050,3:20:28 PM,0,0,1
34051,3:20:28 PM,1,1,2
34052,3:20:28 PM,1,1,2
34053,3:20:28 PM,3,1,0
34054,3:20:28 PM,2,0,1
34055,3:20:28 PM,0,0,0
34056,3:20:28 PM,1,1,0
34057,3:20:28 PM,1,0,1
34058,3:20:28 PM,2,1,0
34059,3:20:28 PM,0,0,0
34060,3:20:28 PM,1,3,1
34061,3:20:28 PM,1,0,1
34062,3:20:28 PM,0,1,1
34063,3:20:28 PM,0,2,0
34064,3:20:28 PM,0,1,0
34065,3:20:28 PM,0,1,1
34066,3:20:28 PM,0,0,3
34067,3:20:28 PM,0,0,0
34068,3:20:28 PM,0,3,0
34069,3:20:28 PM,0,0,1
34070,3:20:28 PM,0,1,1
34071,3:20:28 PM,0,2,1
34072,3:20:28 PM,0,1,0
34073,3:20:28 PM,0,0,3
34074,3:20:28 PM,0,1,1
34075,3:20:28 PM,0,0,1
34076,3:20:28 PM,0,0,2
34077,3:20:28 PM,1,0,2
34078,3:20:28 PM,0,0,1
34079,3:20:28 PM,3,0,0
34080,3:20:28 PM,0,1,0
34081,3:20:28 PM,1,0,1
34082,3:20:28 PM,1,0,0
34083,3:20:28 PM,1,2,1
34084,3:20:28 PM,0,1,1
34085,3:20:28 PM,1,0,2
34086,3:20:28 PM,0,1,0
34087,3:20:28 PM,0,0,3
34088,3:20:28 PM,1,2,0
34089,3:20:28 PM,0,2,1
34090,3:20:28 PM,0,1,0
34091,3:20:28 PM,0,0,2
34092,3:20:28 PM,0,1,0
34093,3:20:28 PM,0,0,0
34094,3:20:28 PM,0,0,1
34095,3:20:28 PM,0,1,1
34096,3:20:28 PM,0,1,2
34097,3:20:28 PM,0,0,1
34098,3:20:28 PM,1,1,0
34099,3:20:28 PM,0,0,0
34100,3:20:28 PM,0,0,2
34101,3:20:28 PM,0,2,0
34102,3:20:28 PM,1,1,0
34103,3:20:28 PM,3,0,0
34104,3:20:28 PM,0,0,2
34105,3:20:28 PM,0,0,2
34106,3:20:28 PM,1,2,0
34107,3:20:28 PM,1,0,0
34108,3:20:28 PM,1,1,0
34109,3:20:28 PM,0,2,0
34110,3:20:28 PM,0,2,2
34111,3:20:28 PM,0,0,0
34112,3:20:28 PM,1,0,0
34113,3:20:28 PM,1,0,0
34114,3:20:28 PM,0,0,0
34115,3:20:28 PM,0,2,0
34116,3:20:28 PM,2,2,1
34117,3:20:28 PM,1,0,0
34118,3:20:28 PM,0,1,1
34119,3:20:28 PM,1,1,0
34120,3:20:28 PM,1,0,1
34121,3:20:28 PM,1,0,0
34122,3:20:28 PM,0,0,0
34123,3:20:28 PM,0,0,0
34124,3:20:28 PM,0,0,0
34125,3:20:28 PM,0,0,2
34126,3:20:28 PM,2,1,0
34127,3:20:28 PM,2,0,1
34128,3:20:28 PM,0,0,2
34129,3:20:28 PM,0,1,1
34130,3:20:28 PM,0,0,2
34131,3:20:28 PM,0,0,0
34132,3:20:28 PM,0,0,0
34133,3:20:28 PM,0,0,0
34134,3:20:28 PM,2,2,1
34135,3:20:28 PM,0,0,0
34136,3:20:28 PM,0,0,0
34137,3:20:28 PM,0,1,0
34138,3:20:28 PM,1,3,1
34139,3:20:28 PM,0,0,0
34140,3:20:28 PM,0,0,0
34141,3:20:28 PM,0,0,2
34142,3:20:28 PM,0,1,2
34143,3:20:28 PM,0,2,1
34144,3:20:28 PM,3,0,2
34145,3:20:28 PM,0,1,0
34146,3:20:28 PM,0,1,0
34147,3:20:28 PM,0,0,0
34148,3:20:28 PM,2,0,1
34149,3:20:28 PM,1,1,0
34150,3:20:28 PM,2,0,0
34151,3:20:28 PM,1,0,1
34152,3:20:28 PM,2,1,0
34153,3:20:28 PM,0,1,0
34154,3:20:28 PM,0,0,0
34155,3:20:28 PM,0,2,1
34156,3:20:28 PM,0,0,1
34157,3:20:28 PM,0,0,1
34158,3:20:28 PM,1,0,0
34159,3:20:28 PM,0,1,1
34160,3:20:28 PM,1,0,1
34161,3:20:28 PM,0,1,0
34162,3:20:28 PM,0,0,1
34163,3:20:28 PM,0,1,1
34164,3:20:28 PM,0,0,0
34165,3:20:28 PM,2,0,0
34166,3:20:28 PM,0,0,1
34167,3:20:28 PM,0,0,1
34168,3:20:28 PM,0,0,0
34169,3:20:28 PM,1,0,0
34170,3:20:28 PM,2,0,1
34171,3:20:28 PM,0,0,0
34172,3:20:28 PM,0,0,2
34173,3:20:28 PM,1,0,1
34174,3:20:28 PM,0,0,0
34175,3:20:28 PM,1,0,0
34176,3:20:28 PM,1,0,0
34177,3:20:28 PM,1,0,0
34178,3:20:28 PM,2,0,0
34179,3:20:28 PM,0,0,0
34180,3:20:28 PM,1,0,2
34181,3:20:28 PM,1,0,1
34182,3:20:28 PM,1,0,0
34183,3:20:28 PM,2,0,0
34184,3:20:28 PM,0,0,2
34185,3:20:28 PM,1,0,1
34186,3:20:28 PM,1,0,1
34187,3:20:28 PM,0,0,0
34188,3:20:28 PM,2,2,1
34189,3:20:28 PM,1,0,1
34190,3:20:28 PM,0,0,1
34191,3:20:28 PM,0,1,1
34192,3:20:28 PM,1,1,0
34193,3:20:28 PM,0,2,0
34194,3:20:28 PM,1,0,1
34195,3:20:28 PM,1,0,1
34196,3:20:28 PM,1,0,2
34197,3:20:28 PM,0,0,1
34198,3:20:28 PM,1,0,0
34199,3:20:28 PM,1,1,0
34200,3:20:28 PM,0,0,1
34201,3:20:28 PM,0,0,1
34202,3:20:28 PM,0,1,0
34203,3:20:28 PM,1,0,1
34204,3:20:28 PM,0,0,0
34205,3:20:28 PM,0,1,0
34206,3:20:28 PM,2,1,0
34207,3:20:28 PM,2,0,1
34208,3:20:28 PM,0,0,0
34209,3:20:28 PM,0,2,0
34210,3:20:28 PM,0,0,1
34211,3:20:28 PM,0,0,0
34212,3:20:28 PM,1,1,0
34213,3:20:28 PM,0,0,0
34214,3:20:28 PM,2,0,1
34215,3:20:28 PM,1,1,0
34216,3:20:28 PM,1,1,0
34217,3:20:28 PM,1,1,2
34218,3:20:28 PM,2,0,1
34219,3:20:28 PM,3,0,0
34220,3:20:28 PM,1,1,1
34221,3:20:28 PM,0,0,1
34222,3:20:28 PM,0,0,2
34223,3:20:28 PM,0,0,1
34224,3:20:28 PM,0,1,2
34225,3:20:28 PM,1,0,0
34226,3:20:28 PM,1,1,0
34227,3:20:28 PM,2,0,3
34228,3:20:28 PM,1,1,1
34229,3:20:28 PM,0,0,1
34230,3:20:28 PM,0,0,1
34231,3:20:28 PM,1,0,0
34232,3:20:28 PM,1,0,0
34233,3:20:28 PM,0,1,1
34234,3:20:28 PM,0,1,1
34235,3:20:28 PM,1,0,1
34236,3:20:28 PM,0,0,0
34237,3:20:28 PM,1,0,1
34238,3:20:28 PM,1,0,0
34239,3:20:28 PM,0,0,0
34240,3:20:28 PM,1,2,1
34241,3:20:28 PM,2,0,0
34242,3:20:28 PM,3,1,0
34243,3:20:28 PM,0,1,0
34244,3:20:28 PM,0,2,0
34245,3:20:28 PM,1,0,0
34246,3:20:28 PM,0,0,0
34247,3:20:28 PM,2,0,1
34248,3:20:28 PM,0,1,0
34249,3:20:28 PM,0,0,0
34250,3:20:28 PM,0,1,1
34251,3:20:28 PM,1,0,1
34252,3:20:28 PM,0,1,2
34253,3:20:28 PM,2,2,0
34254,3:20:28 PM,1,0,0
34255,3:20:28 PM,1,0,1
34256,3:20:28 PM,0,1,1
34257,3:20:28 PM,0,0,1
34258,3:20:28 PM,1,0,0
34259,3:20:28 PM,0,1,0
34260,3:20:28 PM,1,1,0
34261,3:20:28 PM,0,0,1
34262,3:20:28 PM,0,1,0
34263,3:20:28 PM,0,1,2
34264,3:20:28 PM,1,1,0
34265,3:20:28 PM,0,1,1
34266,3:20:28 PM,1,0,1
34267,3:20:28 PM,1,0,1
34268,3:20:28 PM,1,0,0
34269,3:20:28 PM,0,0,0
34270,3:20:28 PM,1,1,0
34271,3:20:28 PM,1,0,1
34272,3:20:28 PM,0,1,0
34273,3:20:28 PM,0,2,1
34274,3:20:28 PM,0,0,0
34275,3:20:28 PM,0,0,0
34276,3:20:28 PM,0,3,0
34277,3:20:28 PM,1,0,0
34278,3:20:28 PM,1,0,2
34279,3:20:28 PM,0,1,1
34280,3:20:28 PM,0,2,0
34281,3:20:28 PM,0,1,0
34282,3:20:28 PM,3,0,1
34283,3:20:28 PM,0,2,1
34284,3:20:28 PM,0,3,0
34285,3:20:28 PM,0,0,0
34286,3:20:28 PM,3,0,2
34287,3:20:28 PM,1,1,1
34288,3:20:28 PM,0,1,1
34289,3:20:28 PM,0,0,1
34290,3:20:28 PM,0,0,0
34291,3:20:28 PM,0,1,2
34292,3:20:28 PM,0,0,1
34293,3:20:28 PM,0,1,0
34294,3:20:28 PM,0,1,1
34295,3:20:28 PM,2,0,0
34296,3:20:28 PM,0,2,0
34297,3:20:28 PM,0,0,1
34298,3:20:28 PM,1,0,3
34299,3:20:28 PM,2,1,0
34300,3:20:28 PM,0,0,1
34301,3:20:28 PM,0,0,0
34302,3:20:28 PM,0,0,0
34303,3:20:28 PM,1,1,0
34304,3:20:28 PM,1,0,0
34305,3:20:28 PM,1,0,1
34306,3:20:28 PM,0,0,0
34307,3:20:28 PM,0,0,2
34308,3:20:28 PM,0,0,1
34309,3:20:28 PM,1,0,1
34310,3:20:28 PM,0,0,1
34311,3:20:28 PM,1,0,0
34312,3:20:28 PM,1,0,1
34313,3:20:28 PM,1,0,0
34314,3:20:28 PM,1,0,0
34315,3:20:28 PM,1,1,1
34316,3:20:28 PM,1,0,0
34317,3:20:28 PM,1,0,0
34318,3:20:28 PM,0,0,0
34319,3:20:28 PM,2,1,1
34320,3:20:28 PM,1,0,0
34321,3:20:28 PM,2,0,0
34322,3:20:28 PM,0,1,1
34323,3:20:28 PM,0,0,1
34324,3:20:28 PM,0,0,1
34325,3:20:28 PM,1,2,2
34326,3:20:28 PM,1,0,0
34327,3:20:28 PM,1,1,1
34328,3:20:28 PM,0,0,0
34329,3:20:28 PM,1,1,0
34330,3:20:28 PM,0,0,1
34331,3:20:28 PM,0,2,0
34332,3:20:28 PM,1,0,0
34333,3:20:28 PM,1,0,1
34334,3:20:28 PM,0,1,1
34335,3:20:28 PM,2,0,0
34336,3:20:28 PM,0,0,1
34337,3:20:28 PM,0,2,1
34338,3:20:28 PM,0,0,1
34339,3:20:28 PM,1,1,0
34340,3:20:28 PM,0,2,1
34341,3:20:28 PM,0,0,2
34342,3:20:28 PM,0,0,2
34343,3:20:28 PM,0,1,1
34344,3:20:28 PM,0,0,0
34345,3:20:28 PM,1,0,0
34346,3:20:28 PM,0,0,0
34347,3:20:28 PM,1,1,1
34348,3:20:28 PM,2,3,0
34349,3:20:28 PM,0,0,0
34350,3:20:28 PM,1,0,2
34351,3:20:28 PM,0,0,0
34352,3:20:28 PM,1,0,0
34353,3:20:28 PM,0,0,2
34354,3:20:28 PM,1,0,0
34355,3:20:28 PM,0,0,0
34356,3:20:28 PM,0,1,0
34357,3:20:28 PM,0,0,1
34358,3:20:28 PM,1,1,0
34359,3:20:28 PM,0,0,1
34360,3:20:28 PM,1,1,0
34361,3:20:28 PM,2,0,0
34362,3:20:28 PM,2,1,1
34363,3:20:28 PM,1,0,0
34364,3:20:28 PM,0,1,0
34365,3:20:28 PM,2,1,0
34366,3:20:28 PM,0,2,1
34367,3:20:28 PM,0,0,2
34368,3:20:28 PM,1,2,0
34369,3:20:28 PM,0,0,1
34370,3:20:28 PM,0,1,2
34371,3:20:28 PM,0,0,1
34372,3:20:28 PM,0,1,1
34373,3:20:28 PM,1,1,0
34374,3:20:28 PM,0,0,0
34375,3:20:28 PM,1,2,1
34376,3:20:28 PM,1,1,2
34377,3:20:28 PM,1,1,0
34378,3:20:28 PM,1,4,2
34379,3:20:28 PM,1,2,1
34380,3:20:28 PM,1,0,0
34381,3:20:28 PM,1,1,0
34382,3:20:28 PM,0,0,1
34383,3:20:28 PM,1,0,0
34384,3:20:28 PM,0,1,2
34385,3:20:28 PM,1,2,1
34386,3:20:28 PM,1,1,1
34387,3:20:28 PM,1,0,0
34388,3:20:28 PM,0,0,0
34389,3:20:28 PM,0,2,0
34390,3:20:28 PM,1,2,0
34391,3:20:28 PM,2,1,1
34392,3:20:28 PM,1,0,1
34393,3:20:28 PM,0,0,0
34394,3:20:28 PM,3,0,0
34395,3:20:28 PM,1,0,0
34396,3:20:28 PM,1,3,0
34397,3:20:28 PM,1,1,2
34398,3:20:28 PM,2,0,4
34399,3:20:28 PM,0,0,0
34400,3:20:28 PM,0,1,0
34401,3:20:28 PM,0,1,1
34402,3:20:28 PM,0,0,1
34403,3:20:28 PM,0,2,1
34404,3:20:28 PM,1,1,0
34405,3:20:28 PM,0,1,1
34406,3:20:28 PM,0,0,0
34407,3:20:28 PM,0,1,3
34408,3:20:28 PM,0,0,0
34409,3:20:28 PM,0,1,0
34410,3:20:28 PM,0,0,0
34411,3:20:28 PM,1,0,2
34412,3:20:28 PM,1,0,1
34413,3:20:28 PM,2,0,1
34414,3:20:28 PM,0,0,0
34415,3:20:28 PM,2,0,2
34416,3:20:28 PM,0,0,0
34417,3:20:28 PM,0,1,1
34418,3:20:28 PM,3,0,1
34419,3:20:28 PM,0,0,0
34420,3:20:28 PM,0,1,2
34421,3:20:28 PM,1,0,3
34422,3:20:28 PM,0,1,2
34423,3:20:28 PM,0,0,1
34424,3:20:28 PM,2,1,3
34425,3:20:28 PM,1,0,0
34426,3:20:28 PM,1,1,0
34427,3:20:28 PM,0,0,1
34428,3:20:28 PM,1,0,0
34429,3:20:28 PM,1,0,0
34430,3:20:28 PM,0,0,1
34431,3:20:28 PM,0,0,1
34432,3:20:28 PM,0,0,0
34433,3:20:28 PM,1,1,1
34434,3:20:28 PM,0,1,1
34435,3:20:28 PM,0,1,0
34436,3:20:28 PM,0,0,0
34437,3:20:28 PM,0,0,0
34438,3:20:28 PM,0,1,0
34439,3:20:28 PM,0,1,1
34440,3:20:28 PM,0,0,0
34441,3:20:28 PM,0,0,0
34442,3:20:28 PM,0,0,0
34443,3:20:28 PM,0,0,1
34444,3:20:28 PM,0,0,3
34445,3:20:28 PM,1,3,0
34446,3:20:28 PM,0,2,0
34447,3:20:28 PM,0,0,0
34448,3:20:28 PM,1,0,0
34449,3:20:28 PM,0,0,0
34450,3:20:28 PM,0,2,0
34451,3:20:28 PM,0,0,0
34452,3:20:28 PM,0,1,0
34453,3:20:28 PM,1,0,0
34454,3:20:28 PM,2,1,1
34455,3:20:28 PM,0,0,1
34456,3:20:28 PM,1,0,2
34457,3:20:28 PM,1,2,3
34458,3:20:28 PM,1,1,1
34459,3:20:28 PM,0,0,0
34460,3:20:28 PM,0,0,1
34461,3:20:28 PM,0,0,0
34462,3:20:28 PM,0,0,0
34463,3:20:28 PM,1,2,1
34464,3:20:28 PM,0,0,0
34465,3:20:28 PM,0,0,1
34466,3:20:28 PM,0,1,0
34467,3:20:28 PM,0,1,0
34468,3:20:28 PM,2,1,0
34469,3:20:28 PM,0,1,1
34470,3:20:28 PM,0,1,2
34471,3:20:28 PM,3,0,0
34472,3:20:28 PM,0,0,2
34473,3:20:28 PM,0,1,1
34474,3:20:28 PM,0,0,1
34475,3:20:28 PM,0,1,0
34476,3:20:28 PM,0,2,2
34477,3:20:28 PM,0,1,0
34478,3:20:28 PM,0,1,0
34479,3:20:28 PM,1,0,1
34480,3:20:28 PM,0,0,1
34481,3:20:28 PM,0,1,0
34482,3:20:28 PM,0,2,1
34483,3:20:28 PM,0,1,1
34484,3:20:28 PM,0,0,2
34485,3:20:28 PM,0,1,1
34486,3:20:28 PM,0,0,1
34487,3:20:28 PM,0,1,0
34488,3:20:28 PM,0,1,0
34489,3:20:28 PM,1,0,0
34490,3:20:28 PM,1,1,0
34491,3:20:28 PM,0,1,1
34492,3:20:28 PM,1,0,0
34493,3:20:28 PM,0,0,0
34494,3:20:28 PM,2,0,0
34495,3:20:28 PM,0,0,0
34496,3:20:28 PM,1,1,1
34497,3:20:28 PM,1,0,1
34498,3:20:28 PM,1,0,1
34499,3:20:28 PM,0,0,0
34500,3:20:28 PM,0,1,1
34501,3:20:28 PM,2,0,0
34502,3:20:28 PM,0,2,0
34503,3:20:28 PM,1,0,0
34504,3:20:28 PM,2,0,0
34505,3:20:28 PM,0,2,0
34506,3:20:28 PM,0,0,1
34507,3:20:28 PM,0,0,0
34508,3:20:28 PM,0,3,0
34509,3:20:28 PM,1,0,0
34510,3:20:28 PM,1,0,1
34511,3:20:28 PM,1,0,1
34512,3:20:28 PM,1,0,2
34513,3:20:28 PM,2,1,0
34514,3:20:28 PM,0,0,2
34515,3:20:28 PM,0,1,1
34516,3:20:28 PM,1,0,1
34517,3:20:28 PM,1,0,1
34518,3:20:28 PM,0,2,2
34519,3:20:28 PM,2,0,0
34520,3:20:28 PM,1,1,1
34521,3:20:28 PM,0,0,0
34522,3:20:28 PM,1,0,1
34523,3:20:28 PM,0,0,0
34524,3:20:28 PM,0,0,0
34525,3:20:28 PM,1,0,0
34526,3:20:28 PM,0,0,0
34527,3:20:28 PM,0,0,1
34528,3:20:28 PM,0,1,0
34529,3:20:28 PM,0,0,1
34530,3:20:28 PM,0,1,0
34531,3:20:28 PM,0,2,1
34532,3:20:28 PM,0,0,0
34533,3:20:28 PM,0,1,0
34534,3:20:28 PM,0,0,3
34535,3:20:28 PM,0,1,0
34536,3:20:28 PM,0,0,0
34537,3:20:28 PM,0,0,1
34538,3:20:28 PM,1,2,1
34539,3:20:28 PM,0,0,0
34540,3:20:28 PM,1,2,0
34541,3:20:28 PM,1,0,1
34542,3:20:28 PM,1,2,0
34543,3:20:28 PM,0,2,1
34544,3:20:28 PM,2,1,1
34545,3:20:28 PM,0,0,1
34546,3:20:28 PM,1,0,1
34547,3:20:28 PM,0,1,1
34548,3:20:28 PM,1,0,1
34549,3:20:28 PM,0,0,1
34550,3:20:28 PM,0,0,1
34551,3:20:28 PM,0,0,2
34552,3:20:28 PM,1,1,0
34553,3:20:28 PM,0,2,1
34554,3:20:28 PM,1,1,0
34555,3:20:28 PM,1,2,2
34556,3:20:28 PM,0,0,1
34557,3:20:28 PM,0,1,1
34558,3:20:28 PM,1,1,0
34559,3:20:28 PM,2,0,0
34560,3:20:28 PM,0,1,1
34561,3:20:28 PM,1,2,1
34562,3:20:28 PM,1,0,0
34563,3:20:28 PM,0,2,0
34564,3:20:28 PM,0,2,1
34565,3:20:28 PM,1,3,1
34566,3:20:28 PM,1,0,0
34567,3:20:28 PM,2,0,0
34568,3:20:28 PM,0,1,0
34569,3:20:28 PM,0,1,1
34570,3:20:28 PM,0,1,0
34571,3:20:28 PM,2,1,1
34572,3:20:28 PM,2,1,1
34573,3:20:28 PM,0,0,0
34574,3:20:28 PM,0,2,1
34575,3:20:28 PM,0,2,0
34576,3:20:28 PM,1,0,0
34577,3:20:28 PM,1,1,1
34578,3:20:28 PM,0,0,1
34579,3:20:28 PM,0,1,0
34580,3:20:28 PM,0,1,2
34581,3:20:28 PM,1,0,0
34582,3:20:28 PM,2,1,1
34583,3:20:28 PM,0,2,0
34584,3:20:28 PM,1,0,1
34585,3:20:28 PM,1,0,0
34586,3:20:28 PM,2,0,1
34587,3:20:28 PM,2,1,0
34588,3:20:28 PM,1,0,0
34589,3:20:28 PM,0,1,1
34590,3:20:28 PM,1,1,1
34591,3:20:28 PM,0,0,0
34592,3:20:28 PM,0,1,1
34593,3:20:28 PM,0,1,0
34594,3:20:28 PM,0,1,2
34595,3:20:28 PM,0,0,0
34596,3:20:28 PM,0,0,0
34597,3:20:28 PM,1,0,1
34598,3:20:28 PM,1,1,0
34599,3:20:28 PM,1,1,1
34600,3:20:28 PM,0,1,2
34601,3:20:28 PM,2,1,2
34602,3:20:28 PM,0,0,0
34603,3:20:28 PM,1,0,1
34604,3:20:28 PM,0,1,0
34605,3:20:28 PM,1,0,0
34606,3:20:28 PM,0,1,0
34607,3:20:28 PM,0,0,0
34608,3:20:28 PM,0,2,0
34609,3:20:28 PM,0,0,1
34610,3:20:28 PM,0,0,1
34611,3:20:28 PM,0,1,0
34612,3:20:28 PM,1,0,1
34613,3:20:28 PM,0,0,1
34614,3:20:28 PM,1,0,0
34615,3:20:28 PM,2,0,0
34616,3:20:28 PM,0,2,0
34617,3:20:28 PM,1,0,0
34618,3:20:28 PM,0,0,2
34619,3:20:28 PM,0,2,1
34620,3:20:28 PM,0,0,0
34621,3:20:28 PM,0,0,2
34622,3:20:28 PM,1,1,0
34623,3:20:28 PM,1,0,0
34624,3:20:28 PM,0,1,1
34625,3:20:28 PM,2,0,0
34626,3:20:28 PM,1,1,0
34627,3:20:28 PM,0,0,0
34628,3:20:28 PM,1,0,0
34629,3:20:28 PM,0,2,0
34630,3:20:28 PM,1,0,2
34631,3:20:28 PM,0,1,0
34632,3:20:28 PM,0,0,1
34633,3:20:28 PM,0,0,0
34634,3:20:28 PM,2,0,0
34635,3:20:28 PM,0,1,1
34636,3:20:28 PM,0,1,1
34637,3:20:28 PM,1,1,2
34638,3:20:28 PM,0,1,2
34639,3:20:28 PM,0,0,1
34640,3:20:28 PM,1,1,1
34641,3:20:28 PM,0,1,1
34642,3:20:28 PM,1,1,0
34643,3:20:28 PM,3,1,0
34644,3:20:28 PM,0,0,1
34645,3:20:28 PM,3,2,0
34646,3:20:28 PM,1,0,0
34647,3:20:28 PM,1,0,0
34648,3:20:28 PM,0,2,0
34649,3:20:28 PM,0,1,1
34650,3:20:28 PM,0,0,0
34651,3:20:28 PM,0,1,1
34652,3:20:28 PM,2,0,1
34653,3:20:28 PM,1,0,1
34654,3:20:28 PM,2,0,4
34655,3:20:28 PM,0,1,2
34656,3:20:28 PM,0,0,0
34657,3:20:28 PM,0,0,1
34658,3:20:28 PM,1,1,1
34659,3:20:28 PM,0,1,0
34660,3:20:28 PM,0,1,0
34661,3:20:28 PM,0,3,0
34662,3:20:28 PM,0,0,0
34663,3:20:28 PM,0,2,0
34664,3:20:28 PM,1,0,1
34665,3:20:28 PM,3,1,1
34666,3:20:28 PM,0,1,0
34667,3:20:28 PM,1,1,1
34668,3:20:28 PM,1,2,1
34669,3:20:28 PM,1,0,1
34670,3:20:28 PM,1,1,1
34671,3:20:28 PM,0,1,1
34672,3:20:28 PM,1,0,0
34673,3:20:28 PM,1,2,2
34674,3:20:28 PM,0,1,0
34675,3:20:28 PM,0,0,0
34676,3:20:28 PM,2,1,1
34677,3:20:28 PM,1,1,0
34678,3:20:28 PM,0,0,0
34679,3:20:28 PM,1,0,0
34680,3:20:28 PM,1,0,0
34681,3:20:28 PM,1,2,1
34682,3:20:28 PM,1,1,1
34683,3:20:28 PM,0,2,1
34684,3:20:28 PM,0,4,1
34685,3:20:28 PM,1,0,2
34686,3:20:28 PM,1,1,1
34687,3:20:28 PM,0,1,1
34688,3:20:28 PM,0,1,0
34689,3:20:28 PM,0,0,0
34690,3:20:28 PM,0,0,1
34691,3:20:28 PM,1,0,0
34692,3:20:28 PM,0,0,2
34693,3:20:28 PM,1,1,1
34694,3:20:28 PM,0,1,2
34695,3:20:28 PM,0,0,1
34696,3:20:28 PM,0,0,0
34697,3:20:28 PM,0,1,0
34698,3:20:28 PM,0,1,0
34699,3:20:28 PM,0,1,0
34700,3:20:28 PM,0,0,1
34701,3:20:28 PM,1,0,1
34702,3:20:28 PM,1,1,0
34703,3:20:28 PM,0,0,3
34704,3:20:28 PM,0,0,0
34705,3:20:28 PM,1,0,0
34706,3:20:28 PM,1,0,1
34707,3:20:28 PM,0,0,0
34708,3:20:28 PM,1,0,2
34709,3:20:28 PM,0,0,1
34710,3:20:28 PM,3,1,1
34711,3:20:28 PM,0,1,0
34712,3:20:28 PM,1,1,1
34713,3:20:28 PM,0,0,0
34714,3:20:28 PM,0,1,0
34715,3:20:28 PM,1,1,0
34716,3:20:28 PM,0,0,0
34717,3:20:28 PM,0,1,0
34718,3:20:28 PM,2,0,0
34719,3:20:28 PM,0,1,0
34720,3:20:29 PM,0,0,0
34721,3:20:29 PM,1,2,1
34722,3:20:29 PM,1,0,0
34723,3:20:29 PM,0,0,1
34724,3:20:29 PM,1,2,0
34725,3:20:29 PM,0,0,0
34726,3:20:29 PM,1,2,0
34727,3:20:29 PM,1,0,0
34728,3:20:29 PM,0,2,1
34729,3:20:29 PM,0,1,0
34730,3:20:29 PM,0,1,1
34731,3:20:29 PM,0,2,0
34732,3:20:29 PM,1,2,1
34733,3:20:29 PM,0,0,0
34734,3:20:29 PM,0,1,1
34735,3:20:29 PM,0,1,0
34736,3:20:29 PM,2,1,0
34737,3:20:29 PM,0,0,1
34738,3:20:29 PM,0,2,3
34739,3:20:29 PM,0,2,0
34740,3:20:29 PM,0,1,0
34741,3:20:29 PM,0,1,0
34742,3:20:29 PM,0,0,1
34743,3:20:29 PM,1,2,0
34744,3:20:29 PM,0,1,2
34745,3:20:29 PM,0,1,0
34746,3:20:29 PM,1,0,1
34747,3:20:29 PM,0,0,0
34748,3:20:29 PM,1,1,2
34749,3:20:29 PM,0,0,0
34750,3:20:29 PM,1,1,1
34751,3:20:29 PM,0,2,0
34752,3:20:29 PM,0,0,0
34753,3:20:29 PM,1,1,0
34754,3:20:29 PM,2,2,1
34755,3:20:29 PM,0,0,1
34756,3:20:29 PM,0,0,1
34757,3:20:29 PM,1,1,1
34758,3:20:29 PM,1,1,0
34759,3:20:29 PM,0,1,0
34760,3:20:29 PM,0,1,1
34761,3:20:29 PM,0,0,2
34762,3:20:29 PM,1,2,0
34763,3:20:29 PM,0,0,0
34764,3:20:29 PM,0,1,0
34765,3:20:29 PM,0,0,0
34766,3:20:29 PM,0,1,0
34767,3:20:29 PM,0,0,0
34768,3:20:29 PM,1,0,2
34769,3:20:29 PM,0,2,1
34770,3:20:29 PM,1,1,1
34771,3:20:29 PM,0,0,0
34772,3:20:29 PM,0,2,0
34773,3:20:29 PM,3,1,0
34774,3:20:29 PM,0,0,2
34775,3:20:29 PM,0,1,0
34776,3:20:29 PM,2,1,0
34777,3:20:29 PM,1,0,0
34778,3:20:29 PM,1,0,0
34779,3:20:29 PM,2,0,1
34780,3:20:29 PM,0,0,1
34781,3:20:29 PM,1,0,1
34782,3:20:29 PM,0,0,0
34783,3:20:29 PM,0,0,0
34784,3:20:29 PM,0,1,1
34785,3:20:29 PM,0,2,1
34786,3:20:29 PM,1,0,0
34787,3:20:29 PM,1,2,0
34788,3:20:29 PM,0,0,0
34789,3:20:29 PM,0,0,0
34790,3:20:29 PM,2,0,2
34791,3:20:29 PM,0,0,0
34792,3:20:29 PM,2,1,0
34793,3:20:29 PM,0,1,1
34794,3:20:29 PM,0,1,0
34795,3:20:29 PM,0,0,2
34796,3:20:29 PM,0,1,0
34797,3:20:29 PM,0,0,1
34798,3:20:29 PM,1,0,2
34799,3:20:29 PM,0,1,0
