Entry number,Time,Ch 1,Ch 2,Ch 3,Ch 4,Ch 5
22.75625,4:26:10 PM,4,9,2,0,0
22.7575,4:26:10 PM,6,6,1,0,0
22.75875,4:26:10 PM,3,10,1,0,0
22.76,4:26:10 PM,4,13,1,0,0
22.76125,4:26:10 PM,4,10,1,0,0
22.7625,4:26:10 PM,6,8,0,0,0
22.76375,4:26:10 PM,3,6,0,0,0
22.765,4:26:10 PM,9,6,0,0,0
22.76625,4:26:10 PM,2,10,1,0,0
22.767500000000002,4:26:10 PM,6,12,0,0,0
22.76875,4:26:10 PM,5,7,6,0,0
22.77,4:26:10 PM,5,5,3,0,0
22.771250000000002,4:26:10 PM,3,7,2,0,0
22.7725,4:26:10 PM,5,11,2,0,0
22.77375,4:26:10 PM,6,12,3,0,0
22.775000000000002,4:26:10 PM,5,8,1,0,0
22.77625,4:26:10 PM,8,9,1,0,0
22.7775,4:26:10 PM,3,9,4,0,0
22.77875,4:26:10 PM,1,16,3,0,0
22.78,4:26:10 PM,3,13,1,0,0
22.78125,4:26:10 PM,4,13,2,0,0
22.7825,4:26:10 PM,7,13,1,0,0
22.78375,4:26:10 PM,4,14,1,0,0
22.785,4:26:10 PM,5,15,0,0,0
22.78625,4:26:10 PM,8,9,1,0,0
22.7875,4:26:10 PM,2,5,2,0,0
22.78875,4:26:10 PM,2,10,2,0,0
22.79,4:26:10 PM,5,9,1,0,0
22.79125,4:26:10 PM,9,10,0,0,0
22.7925,4:26:10 PM,7,14,1,0,0
22.79375,4:26:10 PM,6,13,1,0,0
22.795,4:26:10 PM,5,8,1,0,0
22.79625,4:26:10 PM,5,13,2,0,0
22.7975,4:26:10 PM,3,7,1,0,0
22.798750000000002,4:26:10 PM,4,11,1,0,0
22.8,4:26:10 PM,1,15,1,0,0
22.80125,4:26:10 PM,6,15,2,0,0
22.802500000000002,4:26:10 PM,10,11,2,0,0
22.80375,4:26:10 PM,5,6,1,0,0
22.805,4:26:10 PM,6,7,1,0,0
22.806250000000002,4:26:10 PM,5,7,3,0,0
22.8075,4:26:10 PM,5,9,1,0,0
22.80875,4:26:10 PM,3,11,1,0,0
22.81,4:26:10 PM,4,11,2,0,0
22.81125,4:26:10 PM,7,9,0,0,0
22.8125,4:26:10 PM,5,12,1,0,0
22.81375,4:26:10 PM,10,16,4,0,0
22.815,4:26:10 PM,1,11,2,0,0
22.81625,4:26:10 PM,6,9,1,0,0
22.8175,4:26:10 PM,2,12,0,0,0
22.81875,4:26:10 PM,4,5,0,0,0
22.82,4:26:10 PM,5,6,2,0,0
22.82125,4:26:10 PM,3,9,0,0,0
22.8225,4:26:10 PM,5,14,0,0,0
22.82375,4:26:10 PM,2,8,1,0,0
22.825,4:26:10 PM,3,10,0,0,0
22.82625,4:26:10 PM,5,12,0,0,0
22.8275,4:26:10 PM,3,11,0,0,0
22.82875,4:26:10 PM,5,6,2,0,0
22.830000000000002,4:26:10 PM,4,9,0,0,0
22.83125,4:26:10 PM,6,11,1,0,0
22.8325,4:26:10 PM,6,12,3,0,0
22.833750000000002,4:26:10 PM,3,9,1,0,0
22.835,4:26:10 PM,5,5,0,0,0
22.83625,4:26:10 PM,6,14,2,0,0
22.837500000000002,4:26:10 PM,7,10,1,0,0
22.83875,4:26:10 PM,4,10,3,0,0
22.84,4:26:10 PM,4,9,0,0,0
22.84125,4:26:10 PM,6,9,0,0,0
22.8425,4:26:10 PM,5,11,1,0,0
22.84375,4:26:10 PM,7,16,0,0,0
22.845,4:26:10 PM,6,15,3,0,0
22.84625,4:26:10 PM,4,10,5,0,0
22.8475,4:26:10 PM,4,7,3,0,0
22.84875,4:26:10 PM,4,8,0,0,0
22.85,4:26:10 PM,0,8,0,0,0
22.85125,4:26:10 PM,9,12,1,0,0
22.8525,4:26:10 PM,6,11,1,0,0
22.85375,4:26:10 PM,13,15,0,0,0
22.855,4:26:10 PM,3,14,2,0,0
22.85625,4:26:10 PM,6,7,1,0,0
22.8575,4:26:10 PM,6,5,4,0,0
22.85875,4:26:10 PM,2,5,3,0,0
22.86,4:26:10 PM,6,4,0,0,0
22.861250000000002,4:26:10 PM,6,14,1,0,0
22.8625,4:26:10 PM,2,4,0,0,0
22.86375,4:26:10 PM,5,12,0,0,0
22.865000000000002,4:26:10 PM,3,10,2,0,0
22.86625,4:26:10 PM,5,11,3,0,0
22.8675,4:26:10 PM,6,16,3,0,0
22.868750000000002,4:26:10 PM,4,14,2,0,0
22.87,4:26:10 PM,5,11,1,0,0
22.87125,4:26:10 PM,4,4,0,0,0
22.8725,4:26:10 PM,11,10,0,0,0
22.87375,4:26:10 PM,5,9,3,0,0
22.875,4:26:10 PM,9,7,1,0,0
22.87625,4:26:10 PM,6,12,4,0,0
22.8775,4:26:10 PM,8,12,1,0,0
22.87875,4:26:10 PM,6,7,2,0,0
22.88,4:26:10 PM,3,11,3,0,0
22.88125,4:26:10 PM,10,9,2,0,0
22.8825,4:26:10 PM,6,8,1,0,0
22.88375,4:26:10 PM,5,9,1,0,0
22.885,4:26:10 PM,4,8,4,0,0
22.88625,4:26:10 PM,2,6,0,0,0
22.8875,4:26:10 PM,4,5,1,0,0
22.88875,4:26:10 PM,6,10,0,0,0
22.89,4:26:10 PM,5,13,1,0,0
22.89125,4:26:10 PM,2,7,2,0,0
22.892500000000002,4:26:10 PM,5,9,3,0,0
22.89375,4:26:10 PM,5,8,1,0,0
22.895,4:26:10 PM,1,10,3,0,0
22.896250000000002,4:26:10 PM,4,11,1,0,0
22.8975,4:26:10 PM,7,8,0,0,0
22.89875,4:26:10 PM,5,6,3,0,0
22.900000000000002,4:26:10 PM,8,9,2,0,0
22.90125,4:26:10 PM,6,7,4,0,0
22.9025,4:26:10 PM,4,17,0,0,0
22.90375,4:26:10 PM,1,9,1,0,0
22.905,4:26:10 PM,3,8,0,0,0
22.90625,4:26:10 PM,6,9,3,0,0
22.9075,4:26:10 PM,3,11,0,0,0
22.90875,4:26:10 PM,7,8,1,0,0
22.91,4:26:10 PM,3,11,0,0,0
22.91125,4:26:10 PM,4,6,0,0,0
22.9125,4:26:10 PM,10,7,2,0,0
22.91375,4:26:10 PM,5,7,0,0,0
22.915,4:26:10 PM,1,5,0,0,0
22.91625,4:26:10 PM,3,12,4,0,0
22.9175,4:26:10 PM,8,8,4,0,0
22.91875,4:26:10 PM,4,9,1,0,0
22.92,4:26:10 PM,3,9,2,0,0
22.92125,4:26:10 PM,6,8,1,0,0
22.9225,4:26:10 PM,6,10,1,0,0
22.923750000000002,4:26:10 PM,7,6,2,0,0
22.925,4:26:10 PM,11,11,4,0,0
22.92625,4:26:10 PM,8,10,1,0,0
22.927500000000002,4:26:10 PM,4,11,0,0,0
22.92875,4:26:10 PM,4,5,2,0,0
22.93,4:26:10 PM,7,8,1,0,0
22.931250000000002,4:26:10 PM,5,11,0,0,0
22.9325,4:26:10 PM,6,9,3,0,0
22.93375,4:26:10 PM,4,5,1,0,0
22.935,4:26:10 PM,4,6,2,0,0
22.93625,4:26:10 PM,4,10,2,0,0
22.9375,4:26:10 PM,6,3,2,0,0
22.93875,4:26:10 PM,4,13,0,0,0
22.94,4:26:10 PM,7,13,1,0,0
22.94125,4:26:10 PM,2,12,1,0,0
22.9425,4:26:10 PM,1,18,2,0,0
22.94375,4:26:10 PM,3,16,0,0,0
22.945,4:26:10 PM,7,8,0,0,0
22.94625,4:26:10 PM,6,11,2,0,0
22.9475,4:26:10 PM,2,10,2,0,0
22.94875,4:26:10 PM,1,9,1,0,0
22.95,4:26:10 PM,4,3,3,0,0
22.95125,4:26:10 PM,5,19,1,0,0
22.9525,4:26:10 PM,5,12,3,0,0
22.95375,4:26:10 PM,5,9,2,0,0
22.955000000000002,4:26:10 PM,6,15,4,0,0
22.95625,4:26:10 PM,2,13,3,0,0
22.9575,4:26:10 PM,5,9,3,0,0
22.958750000000002,4:26:10 PM,6,14,1,0,0
22.96,4:26:10 PM,3,11,2,0,0
22.96125,4:26:10 PM,1,10,1,0,0
22.962500000000002,4:26:10 PM,13,7,1,0,0
22.96375,4:26:10 PM,7,14,1,0,0
22.965,4:26:10 PM,6,10,2,0,0
22.96625,4:26:10 PM,6,12,1,0,0
22.9675,4:26:10 PM,5,11,1,0,0
22.96875,4:26:10 PM,6,13,1,0,0
22.97,4:26:10 PM,5,7,2,0,0
22.97125,4:26:10 PM,5,10,1,0,0
22.9725,4:26:10 PM,8,17,0,0,0
22.97375,4:26:10 PM,8,11,0,0,0
22.975,4:26:10 PM,10,17,2,0,0
22.97625,4:26:10 PM,5,5,3,0,0
22.9775,4:26:10 PM,6,8,1,0,0
22.97875,4:26:10 PM,5,9,0,0,0
22.98,4:26:10 PM,4,6,0,0,0
22.98125,4:26:10 PM,6,17,0,0,0
22.9825,4:26:10 PM,3,13,1,0,0
22.98375,4:26:10 PM,6,6,0,0,0
22.985,4:26:10 PM,9,11,2,0,0
22.986250000000002,4:26:10 PM,8,11,1,0,0
22.9875,4:26:10 PM,4,9,0,0,0
22.98875,4:26:10 PM,7,14,4,0,0
22.990000000000002,4:26:10 PM,5,6,0,0,0
22.99125,4:26:10 PM,4,11,2,0,0
22.9925,4:26:10 PM,1,7,1,0,0
22.993750000000002,4:26:10 PM,6,12,1,0,0
22.995,4:26:10 PM,6,10,0,0,0
22.99625,4:26:10 PM,8,10,1,0,0
22.9975,4:26:10 PM,10,4,3,0,0
22.99875,4:26:10 PM,9,8,2,0,0
23.0,4:26:10 PM,5,7,2,0,0
23.00125,4:26:10 PM,3,7,0,0,0
23.0025,4:26:10 PM,4,9,1,0,0
23.00375,4:26:10 PM,5,13,1,0,0
23.005,4:26:10 PM,12,7,2,0,0
23.00625,4:26:10 PM,7,13,1,0,0
23.0075,4:26:10 PM,5,11,2,0,0
23.00875,4:26:10 PM,5,5,1,0,0
23.01,4:26:10 PM,7,11,1,0,0
23.01125,4:26:10 PM,5,9,2,0,0
23.0125,4:26:10 PM,6,15,0,0,0
23.01375,4:26:10 PM,3,4,1,0,0
23.015,4:26:10 PM,6,3,6,0,0
23.01625,4:26:10 PM,5,13,1,0,0
23.017500000000002,4:26:10 PM,7,13,1,0,0
23.01875,4:26:10 PM,9,9,3,0,0
23.02,4:26:10 PM,6,11,1,0,0
23.021250000000002,4:26:10 PM,4,10,1,0,0
23.0225,4:26:10 PM,6,12,3,0,0
23.02375,4:26:10 PM,9,12,1,0,0
23.025000000000002,4:26:10 PM,3,10,2,0,0
23.02625,4:26:10 PM,4,8,1,0,0
23.0275,4:26:10 PM,3,13,2,0,0
23.02875,4:26:10 PM,8,12,3,0,0
23.03,4:26:10 PM,8,12,0,0,0
23.03125,4:26:10 PM,6,9,2,0,0
23.0325,4:26:10 PM,1,11,3,0,0
23.03375,4:26:10 PM,3,3,2,0,0
23.035,4:26:10 PM,1,13,0,0,0
23.03625,4:26:10 PM,10,9,2,0,0
23.0375,4:26:10 PM,6,9,2,0,0
23.03875,4:26:10 PM,4,6,0,0,0
23.04,4:26:10 PM,4,8,3,0,0
23.04125,4:26:10 PM,5,10,1,0,0
23.0425,4:26:10 PM,3,6,0,0,0
23.04375,4:26:10 PM,8,7,1,0,0
23.045,4:26:10 PM,5,12,1,0,0
23.04625,4:26:10 PM,6,8,2,0,0
23.0475,4:26:10 PM,4,19,1,0,0
23.048750000000002,4:26:10 PM,4,6,1,0,0
23.05,4:26:10 PM,0,8,0,0,0
23.05125,4:26:10 PM,9,14,4,0,0
23.052500000000002,4:26:10 PM,4,10,2,0,0
23.05375,4:26:10 PM,6,6,1,0,0
23.055,4:26:10 PM,5,7,1,0,0
23.056250000000002,4:26:10 PM,7,12,4,0,0
23.0575,4:26:10 PM,8,14,1,0,0
23.05875,4:26:10 PM,2,9,3,0,0
23.06,4:26:10 PM,4,12,1,0,0
23.06125,4:26:10 PM,5,8,1,0,0
23.0625,4:26:10 PM,5,8,2,0,0
23.06375,4:26:10 PM,3,8,2,0,0
23.065,4:26:10 PM,8,12,0,0,0
23.06625,4:26:10 PM,2,14,1,0,0
23.0675,4:26:10 PM,5,6,0,0,0
23.06875,4:26:10 PM,5,6,0,0,0
23.07,4:26:10 PM,4,11,0,0,0
23.07125,4:26:10 PM,2,14,1,0,0
23.0725,4:26:10 PM,5,12,0,0,0
23.07375,4:26:10 PM,3,10,0,0,0
23.075,4:26:10 PM,5,3,0,0,0
23.07625,4:26:10 PM,5,10,3,0,0
23.0775,4:26:10 PM,5,9,0,0,0
23.07875,4:26:10 PM,5,5,1,0,0
23.080000000000002,4:26:10 PM,2,13,1,0,0
23.08125,4:26:10 PM,5,6,1,0,0
23.0825,4:26:10 PM,6,7,0,0,0
23.083750000000002,4:26:10 PM,7,8,2,0,0
23.085,4:26:10 PM,9,8,1,0,0
23.08625,4:26:10 PM,6,9,0,0,0
23.087500000000002,4:26:10 PM,3,12,1,0,0
23.08875,4:26:10 PM,6,7,3,0,0
23.09,4:26:10 PM,9,9,2,0,0
23.09125,4:26:10 PM,4,14,3,0,0
23.0925,4:26:10 PM,3,13,3,0,0
23.09375,4:26:10 PM,8,5,0,0,0
23.095,4:26:10 PM,10,9,2,0,0
23.09625,4:26:10 PM,4,12,1,0,0
23.0975,4:26:10 PM,5,10,0,0,0
23.09875,4:26:10 PM,5,6,1,0,0
23.1,4:26:10 PM,4,11,1,0,0
23.10125,4:26:10 PM,7,9,0,0,0
23.1025,4:26:10 PM,6,8,0,0,0
23.10375,4:26:10 PM,4,5,2,0,0
23.105,4:26:10 PM,9,7,2,0,0
23.10625,4:26:10 PM,2,7,4,0,0
23.1075,4:26:10 PM,6,8,1,0,0
23.10875,4:26:10 PM,5,10,0,0,0
23.11,4:26:10 PM,8,10,0,0,0
23.111250000000002,4:26:10 PM,4,8,1,0,0
23.1125,4:26:10 PM,9,8,1,0,0
23.11375,4:26:10 PM,7,10,1,0,0
23.115000000000002,4:26:10 PM,4,12,1,0,0
23.11625,4:26:10 PM,4,11,3,0,0
23.1175,4:26:10 PM,8,13,1,0,0
23.118750000000002,4:26:10 PM,6,9,1,0,0
23.12,4:26:10 PM,8,7,2,0,0
23.12125,4:26:10 PM,5,10,3,0,0
23.1225,4:26:10 PM,9,5,0,0,0
23.12375,4:26:10 PM,6,8,1,0,0
23.125,4:26:10 PM,5,11,1,0,0
23.12625,4:26:10 PM,4,9,4,0,0
23.1275,4:26:10 PM,6,11,1,0,0
23.12875,4:26:10 PM,5,12,2,0,0
23.13,4:26:10 PM,2,11,0,0,0
23.13125,4:26:10 PM,6,5,1,0,0
23.1325,4:26:10 PM,5,7,1,0,0
23.13375,4:26:10 PM,4,6,2,0,0
23.135,4:26:10 PM,7,11,1,0,0
23.13625,4:26:10 PM,5,9,1,0,0
23.1375,4:26:10 PM,3,8,3,0,0
23.13875,4:26:10 PM,6,13,1,0,0
23.14,4:26:10 PM,2,8,2,0,0
23.14125,4:26:10 PM,1,2,1,0,0
23.142500000000002,4:26:10 PM,13,4,0,0,0
23.14375,4:26:10 PM,3,12,1,0,0
23.145,4:26:10 PM,4,9,1,0,0
23.146250000000002,4:26:10 PM,4,9,0,0,0
23.1475,4:26:10 PM,5,15,0,0,0
23.14875,4:26:10 PM,6,13,2,0,0
23.150000000000002,4:26:10 PM,6,9,2,0,0
23.15125,4:26:10 PM,3,11,0,0,0
23.1525,4:26:10 PM,8,7,2,0,0
23.15375,4:26:10 PM,8,10,0,0,0
23.155,4:26:10 PM,8,14,0,0,0
23.15625,4:26:10 PM,3,9,1,0,0
23.1575,4:26:10 PM,6,8,0,0,0
23.15875,4:26:10 PM,6,12,3,0,0
23.16,4:26:10 PM,4,5,1,0,0
23.16125,4:26:10 PM,5,10,0,0,0
23.1625,4:26:10 PM,8,11,2,0,0
23.16375,4:26:10 PM,4,12,0,0,0
23.165,4:26:10 PM,5,11,3,0,0
23.16625,4:26:10 PM,7,7,0,0,0
23.1675,4:26:10 PM,5,13,2,0,0
23.16875,4:26:10 PM,5,19,2,0,0
23.17,4:26:10 PM,6,12,2,0,0
23.17125,4:26:10 PM,2,7,3,0,0
23.1725,4:26:10 PM,5,10,2,0,0
23.173750000000002,4:26:10 PM,6,11,2,0,0
23.175,4:26:10 PM,4,9,1,0,0
23.17625,4:26:10 PM,7,8,1,0,0
23.177500000000002,4:26:10 PM,9,8,1,0,0
23.17875,4:26:10 PM,7,8,0,0,0
23.18,4:26:10 PM,3,9,1,0,0
23.181250000000002,4:26:10 PM,4,9,1,0,0
23.1825,4:26:10 PM,5,13,1,0,0
23.18375,4:26:10 PM,3,10,1,0,0
23.185,4:26:10 PM,5,7,1,0,0
23.18625,4:26:10 PM,1,15,2,0,0
23.1875,4:26:10 PM,4,6,3,0,0
23.18875,4:26:10 PM,7,9,2,0,0
23.19,4:26:10 PM,2,9,1,0,0
23.19125,4:26:10 PM,1,13,0,0,0
23.1925,4:26:10 PM,4,14,3,0,0
23.19375,4:26:10 PM,1,7,2,0,0
23.195,4:26:10 PM,6,11,0,0,0
23.19625,4:26:10 PM,8,15,1,0,0
23.1975,4:26:10 PM,6,10,2,0,0
23.19875,4:26:10 PM,3,7,0,0,0
23.2,4:26:10 PM,2,8,0,0,0
23.20125,4:26:10 PM,7,12,1,0,0
23.2025,4:26:10 PM,3,14,1,0,0
23.20375,4:26:10 PM,10,10,0,0,0
23.205000000000002,4:26:10 PM,4,4,2,0,0
23.20625,4:26:10 PM,5,11,2,0,0
23.2075,4:26:10 PM,7,14,1,0,0
23.208750000000002,4:26:10 PM,5,13,0,0,0
23.21,4:26:10 PM,8,13,0,0,0
23.21125,4:26:10 PM,5,9,3,0,0
23.212500000000002,4:26:10 PM,3,10,1,0,0
23.21375,4:26:10 PM,2,12,3,0,0
23.215,4:26:10 PM,2,10,0,0,0
23.21625,4:26:10 PM,9,13,1,0,0
23.2175,4:26:10 PM,2,9,2,0,0
23.21875,4:26:10 PM,4,7,1,0,0
23.22,4:26:10 PM,6,10,1,0,0
23.22125,4:26:10 PM,4,8,0,0,0
23.2225,4:26:10 PM,4,10,2,0,0
23.22375,4:26:10 PM,7,8,0,0,0
23.225,4:26:10 PM,8,7,1,0,0
23.22625,4:26:10 PM,6,16,3,0,0
23.2275,4:26:10 PM,3,5,1,0,0
23.22875,4:26:10 PM,6,9,3,0,0
23.23,4:26:10 PM,5,13,1,0,0
23.23125,4:26:10 PM,10,10,0,0,0
23.2325,4:26:10 PM,6,7,1,0,0
23.23375,4:26:10 PM,8,12,1,0,0
23.235,4:26:10 PM,13,10,0,0,0
23.236250000000002,4:26:10 PM,5,12,0,0,0
23.2375,4:26:10 PM,5,17,2,0,0
23.23875,4:26:10 PM,6,7,2,0,0
23.240000000000002,4:26:10 PM,8,4,1,0,0
23.24125,4:26:10 PM,2,7,1,0,0
23.2425,4:26:10 PM,5,12,0,0,0
23.243750000000002,4:26:10 PM,4,5,0,0,0
23.245,4:26:10 PM,4,15,1,0,0
23.24625,4:26:10 PM,3,11,1,0,0
23.2475,4:26:10 PM,4,12,1,0,0
23.24875,4:26:10 PM,5,12,1,0,0
23.25,4:26:10 PM,5,8,1,0,0
23.25125,4:26:10 PM,2,10,0,0,0
23.2525,4:26:10 PM,1,6,2,0,0
23.25375,4:26:10 PM,7,7,2,0,0
23.255,4:26:10 PM,6,5,1,0,0
23.25625,4:26:10 PM,6,13,1,0,0
23.2575,4:26:10 PM,3,8,1,0,0
23.25875,4:26:10 PM,4,12,0,0,0
23.26,4:26:10 PM,7,11,0,0,0
23.26125,4:26:10 PM,4,14,3,0,0
23.2625,4:26:10 PM,4,6,1,0,0
23.26375,4:26:10 PM,3,9,2,0,0
23.265,4:26:10 PM,5,8,1,0,0
23.26625,4:26:10 PM,2,9,2,0,0
23.267500000000002,4:26:10 PM,3,3,1,0,0
23.26875,4:26:10 PM,6,16,2,0,0
23.27,4:26:10 PM,4,8,3,0,0
23.271250000000002,4:26:10 PM,8,8,4,0,0
23.2725,4:26:10 PM,6,7,1,0,0
23.27375,4:26:10 PM,5,15,2,0,0
23.275000000000002,4:26:10 PM,8,15,3,0,0
23.27625,4:26:10 PM,6,11,1,0,0
23.2775,4:26:10 PM,4,7,0,0,0
23.27875,4:26:10 PM,5,13,3,0,0
23.28,4:26:10 PM,4,11,4,0,0
23.28125,4:26:10 PM,3,9,1,0,0
23.2825,4:26:10 PM,1,8,1,0,0
23.28375,4:26:10 PM,8,17,2,0,0
23.285,4:26:10 PM,2,13,2,0,0
23.28625,4:26:10 PM,5,21,0,0,0
23.2875,4:26:10 PM,8,10,2,0,0
23.28875,4:26:10 PM,5,12,2,0,0
23.29,4:26:10 PM,5,7,1,0,0
23.29125,4:26:10 PM,1,6,2,0,0
23.2925,4:26:10 PM,8,6,1,0,0
23.29375,4:26:10 PM,5,10,1,0,0
23.295,4:26:10 PM,7,6,4,0,0
23.29625,4:26:10 PM,4,8,1,0,0
23.2975,4:26:10 PM,6,10,0,0,0
23.298750000000002,4:26:10 PM,7,9,0,0,0
23.3,4:26:10 PM,10,6,0,0,0
23.30125,4:26:10 PM,8,8,1,0,0
23.302500000000002,4:26:10 PM,11,8,1,0,0
23.30375,4:26:10 PM,7,12,2,0,0
23.305,4:26:10 PM,3,6,2,0,0
23.306250000000002,4:26:10 PM,2,7,1,0,0
23.3075,4:26:10 PM,3,12,2,0,0
23.30875,4:26:10 PM,8,13,2,0,0
23.31,4:26:10 PM,5,5,2,0,0
23.31125,4:26:10 PM,4,4,1,0,0
23.3125,4:26:10 PM,1,9,3,0,0
23.31375,4:26:10 PM,5,10,1,0,0
23.315,4:26:10 PM,3,15,0,0,0
23.31625,4:26:10 PM,8,10,1,0,0
23.3175,4:26:10 PM,7,7,1,0,0
23.31875,4:26:10 PM,7,10,0,0,0
23.32,4:26:10 PM,2,6,1,0,0
23.32125,4:26:10 PM,7,7,0,0,0
23.3225,4:26:10 PM,5,10,0,0,0
23.32375,4:26:10 PM,6,14,3,0,0
23.325,4:26:10 PM,5,12,4,0,0
23.32625,4:26:10 PM,11,7,1,0,0
23.3275,4:26:10 PM,5,14,0,0,0
23.32875,4:26:10 PM,7,13,3,0,0
23.330000000000002,4:26:10 PM,5,11,1,0,0
23.33125,4:26:10 PM,7,10,1,0,0
23.3325,4:26:10 PM,5,12,1,0,0
23.333750000000002,4:26:10 PM,5,13,5,0,0
23.335,4:26:10 PM,5,10,0,0,0
23.33625,4:26:10 PM,4,15,0,0,0
23.337500000000002,4:26:10 PM,10,9,0,0,0
23.33875,4:26:10 PM,9,9,1,0,0
23.34,4:26:10 PM,2,9,0,0,0
23.34125,4:26:10 PM,3,9,2,0,0
23.3425,4:26:10 PM,6,7,1,0,0
23.34375,4:26:10 PM,7,9,0,0,0
23.345,4:26:10 PM,2,9,3,0,0
23.34625,4:26:10 PM,3,10,0,0,0
23.3475,4:26:10 PM,2,4,1,0,0
23.34875,4:26:10 PM,7,8,0,0,0
23.35,4:26:10 PM,6,10,1,0,0
23.35125,4:26:10 PM,11,11,2,0,0
23.3525,4:26:10 PM,6,12,0,0,0
23.35375,4:26:10 PM,7,10,2,0,0
23.355,4:26:10 PM,5,15,3,0,0
23.35625,4:26:10 PM,4,9,2,0,0
23.3575,4:26:10 PM,6,9,1,0,0
23.35875,4:26:10 PM,3,8,0,0,0
23.36,4:26:10 PM,3,7,3,0,0
23.361250000000002,4:26:10 PM,6,14,0,0,0
23.3625,4:26:10 PM,6,9,0,0,0
23.36375,4:26:10 PM,6,11,2,0,0
23.365000000000002,4:26:10 PM,8,13,0,0,0
23.36625,4:26:10 PM,7,19,2,0,0
23.3675,4:26:10 PM,3,13,1,0,0
23.368750000000002,4:26:10 PM,4,13,1,0,0
23.37,4:26:10 PM,1,9,1,0,0
23.37125,4:26:10 PM,3,10,2,0,0
23.3725,4:26:10 PM,4,6,2,0,0
23.37375,4:26:10 PM,7,11,2,0,0
23.375,4:26:10 PM,5,9,1,0,0
23.37625,4:26:10 PM,4,9,1,0,0
23.3775,4:26:10 PM,2,5,1,0,0
23.37875,4:26:10 PM,3,13,0,0,0
23.38,4:26:10 PM,3,10,1,0,0
23.38125,4:26:10 PM,0,9,1,0,0
23.3825,4:26:10 PM,5,7,0,0,0
23.38375,4:26:10 PM,6,9,4,0,0
23.385,4:26:10 PM,7,8,3,0,0
23.38625,4:26:10 PM,4,11,2,0,0
23.3875,4:26:10 PM,4,9,4,0,0
23.38875,4:26:10 PM,5,11,1,0,0
23.39,4:26:10 PM,5,10,1,0,0
23.39125,4:26:10 PM,2,6,2,0,0
23.392500000000002,4:26:10 PM,2,6,0,0,0
23.39375,4:26:10 PM,1,8,1,0,0
23.395,4:26:10 PM,6,6,1,0,0
23.396250000000002,4:26:10 PM,4,9,1,0,0
23.3975,4:26:10 PM,7,11,6,0,0
23.39875,4:26:10 PM,3,8,1,0,0
23.400000000000002,4:26:10 PM,3,4,1,0,0
23.40125,4:26:10 PM,4,7,0,0,0
23.4025,4:26:10 PM,5,14,0,0,0
23.40375,4:26:10 PM,9,8,0,0,0
23.405,4:26:10 PM,3,7,1,0,0
23.40625,4:26:10 PM,10,18,2,0,0
23.4075,4:26:10 PM,1,9,0,0,0
23.40875,4:26:10 PM,3,10,1,0,0
23.41,4:26:10 PM,10,8,3,0,0
23.41125,4:26:10 PM,4,6,1,0,0
23.4125,4:26:10 PM,9,8,1,0,0
23.41375,4:26:10 PM,6,8,3,0,0
23.415,4:26:10 PM,5,9,2,0,0
23.41625,4:26:10 PM,3,13,3,0,0
23.4175,4:26:10 PM,1,10,0,0,0
23.41875,4:26:10 PM,6,7,3,0,0
23.42,4:26:10 PM,1,12,2,0,0
23.42125,4:26:10 PM,5,11,0,0,0
23.4225,4:26:10 PM,4,6,1,0,0
23.423750000000002,4:26:10 PM,1,7,1,0,0
23.425,4:26:10 PM,6,6,1,0,0
23.42625,4:26:10 PM,4,13,2,0,0
23.427500000000002,4:26:10 PM,9,12,4,0,0
23.42875,4:26:10 PM,7,14,2,0,0
23.43,4:26:10 PM,5,5,0,0,0
23.431250000000002,4:26:10 PM,4,7,1,0,0
23.4325,4:26:10 PM,3,9,1,0,0
23.43375,4:26:10 PM,8,8,3,0,0
23.435,4:26:10 PM,8,8,1,0,0
23.43625,4:26:10 PM,4,8,2,0,0
23.4375,4:26:10 PM,3,11,0,0,0
23.43875,4:26:10 PM,10,14,0,0,0
23.44,4:26:10 PM,7,2,0,0,0
23.44125,4:26:10 PM,5,9,1,0,0
23.4425,4:26:10 PM,6,13,3,0,0
23.44375,4:26:10 PM,8,12,0,0,0
23.445,4:26:10 PM,3,12,1,0,0
23.44625,4:26:10 PM,4,10,2,0,0
23.4475,4:26:10 PM,7,11,1,0,0
23.44875,4:26:10 PM,9,10,2,0,0
23.45,4:26:10 PM,6,14,2,0,0
23.45125,4:26:10 PM,1,14,2,0,0
23.4525,4:26:10 PM,9,7,1,0,0
23.45375,4:26:10 PM,14,8,1,0,0
23.455000000000002,4:26:10 PM,2,13,2,0,0
23.45625,4:26:10 PM,5,14,1,0,0
23.4575,4:26:10 PM,3,9,0,0,0
23.458750000000002,4:26:10 PM,7,9,2,0,0
23.46,4:26:10 PM,6,6,2,0,0
23.46125,4:26:10 PM,6,13,2,0,0
23.462500000000002,4:26:10 PM,4,13,2,0,0
23.46375,4:26:10 PM,11,8,3,0,0
23.465,4:26:10 PM,5,10,1,0,0
23.46625,4:26:10 PM,3,6,1,0,0
23.4675,4:26:10 PM,5,15,1,0,0
23.46875,4:26:10 PM,3,9,2,0,0
23.47,4:26:10 PM,10,9,0,0,0
23.47125,4:26:10 PM,6,12,1,0,0
23.4725,4:26:10 PM,3,9,0,0,0
23.47375,4:26:10 PM,9,12,3,0,0
23.475,4:26:10 PM,2,9,1,0,0
23.47625,4:26:10 PM,7,13,0,0,0
23.4775,4:26:10 PM,4,8,0,0,0
